term_str,n,n_chars,p,i,max_pos,df,idf,dfidf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
spasm,5,5,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,3.410723731689606e-05,0.0089019889397098,0.0,0.0026294829040011,0,0,0,1,0,1,0,0,0,0,-1
spat,1,4,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.294539584312132e-05,0.0033787483150546,0.0,0.0033787483150546,1,0,0,0,0,1,0,0,0,0,-1
spear,2,5,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,6.170957179844624e-06,0.0016106198239394,0.0,0.0009325777596297,1,1,0,1,0,1,0,0,0,0,-1
special,71,7,8.083540545217732e-05,13.594653150736637,JJ,54,2.273018494406416,122.74299869794643,0.0002203538964839,0.0575123669823168,0.0,0.0069158777720276,0,0,0,0,1,0,1,0,0,0,1
speck,10,5,1.1385268373546102e-05,16.422472175353956,NN,9,4.857980995127572,43.721828956148144,5.899325433170621e-05,0.0153972393805753,0.0,0.0026330520298794,0,0,1,0,0,1,0,0,0,0,-1
spectacle,9,9,1.0246741536191492e-05,16.574475268799006,NN,9,4.857980995127572,43.721828956148144,4.626195374316477e-05,0.012074369926966,0.0,0.0026359093842254,0,0,0,0,0,1,1,0,0,0,0
speculation,9,11,1.0246741536191492e-05,16.574475268799006,NN,7,5.22055107451228,36.54385752158596,4.4244436799477e-05,0.0115477980046634,0.0,0.0027375726662361,0,0,0,1,0,1,0,1,0,0,-1
spider,4,6,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,2.977616906954244e-05,0.0077715801271505,0.0,0.0029664891715402,0,0,1,1,0,0,0,0,0,0,0
spine,7,5,7.969687861482271e-06,16.937045348183716,NN,5,5.705977901682522,28.52988950841261,4.0882624343423545e-05,0.0106703649536335,0.0,0.0042502628690372,1,0,0,0,0,1,1,0,0,0,0
spinster,2,8,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.7003310260392708e-05,0.0044378639779624,0.0,0.002697852589854,0,0,0,1,0,1,0,1,0,0,-1
spirits,33,7,3.757138563270213e-05,14.700006150882864,NN,28,3.2205510745122803,90.17543008634384,9.9186284787415e-05,0.0258876203295153,0.0,0.0029384590095914,0,1,0,0,1,0,1,0,1,0,1
spite,80,5,9.108214698836882e-05,13.422472175353958,NN,61,2.0971686590069982,127.9272881994269,0.0001993022729327,0.0520178932354353,0.0,0.0027413969398784,1,0,0,0,0,1,0,0,0,0,-1
spiteful,4,8,4.554107349418441e-06,17.744400270241318,JJ,3,6.442943495848728,19.328830487546185,3.5598305676580545e-05,0.0092911577815875,0.0,0.0041037856661456,1,0,0,0,0,1,0,0,0,0,-1
splendid,29,8,3.301727828328369e-05,14.886419275113749,JJ,27,3.273018494406416,88.37149934897323,0.0001276165155968,0.0333079105707893,0.0,0.003523163072558,0,0,0,0,1,0,1,0,1,0,1
spoil,4,5,4.554107349418441e-06,17.744400270241318,VB,4,6.027905996569885,24.11162398627954,3.903141633585446e-05,0.010187199663658,0.0,0.0055301889876787,0,0,1,0,0,1,0,0,0,0,-1
spotless,2,8,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,2.44190139023163e-05,0.0063733626285045,0.0,0.0038009226590426,0,0,0,0,0,0,1,0,0,1,1
sprain,1,6,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.35470210561322e-06,0.002441577249565,0.0,0.002441577249565,0,0,0,0,0,1,0,1,0,0,-1
spurious,1,8,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,9.795624370463778e-06,0.002556657960691,0.0,0.002556657960691,0,0,1,0,0,1,0,0,0,0,-1
squeamish,1,9,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.3088621499257985e-05,0.0034161302113063,0.0,0.0034161302113063,0,0,1,1,0,1,0,0,0,0,-1
squelch,1,7,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.426374662352518e-06,0.002460283786874,0.0,0.002460283786874,1,0,1,0,0,1,0,0,0,0,-1
squirm,1,6,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,5.610773535800121e-06,0.0014644118928438,0.0,0.0014644118928438,0,0,1,0,0,1,0,0,0,0,-1
stab,7,4,7.969687861482271e-06,16.937045348183716,VB,7,5.22055107451228,36.54385752158596,4.969757144046689e-05,0.0129710661459618,0.0,0.0024304241501453,1,0,0,1,0,1,0,1,1,0,-1
stable,28,6,3.1878751445929084e-05,14.937045348183716,JJ,4,6.027905996569885,24.11162398627954,7.461107353822451e-05,0.0194734901934765,0.0,0.0112379397139573,0,0,0,0,0,0,1,0,0,1,1
stagnant,3,8,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,1.2003470363803023e-05,0.0031329057649525,0.0,0.0019124201531162,0,0,0,0,0,1,0,1,0,0,-1
stain,17,5,1.9354956235028373e-05,15.65693742899098,NN,14,4.22055107451228,59.087715043171926,7.468848591327748e-05,0.0194936948233654,0.0,0.0037229206773116,0,0,1,0,0,1,0,0,0,0,-1
stalk,1,5,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.5465738396649368e-06,0.0004036557721525,0.0,0.0004036557721525,0,0,0,1,0,1,0,0,0,0,-1
stamina,1,7,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.903357705647046e-05,0.0049677636117387,0.0,0.0049677636117387,0,0,0,0,0,0,1,0,0,1,1
standstill,4,10,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,2.001321988365622e-05,0.0052234503896342,0.0,0.0022064077586273,1,0,0,0,0,1,0,0,0,0,-1
star,12,4,1.366232204825532e-05,16.159437769520164,NN,6,5.442943495848728,32.65766097509237,4.1045311440105134e-05,0.0107128262858674,0.0,0.0044329660615029,0,1,0,0,1,0,1,0,0,1,1
stark,12,5,1.366232204825532e-05,16.159437769520164,NN,4,6.027905996569885,24.11162398627954,5.644163894678527e-05,0.0147312677651109,0.0,0.0065025954655554,0,0,0,0,0,1,0,0,0,1,-1
starry,3,6,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.6968340206916054e-05,0.007038736794005,0.0,0.0033981769492873,0,1,0,0,1,0,1,0,0,0,1
startle,6,7,6.8311610241276606e-06,17.159437769520164,VB,5,5.705977901682522,28.52988950841261,3.9880025570323214e-05,0.0104086866738543,0.0,0.0035864097433579,0,0,0,1,0,1,0,0,1,0,-1
starvation,6,10,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,3.875157063458368e-05,0.0101141599356263,0.0,0.0026786139251224,0,0,0,1,0,1,0,1,0,0,-1
statement,78,9,8.880509331365959e-05,13.458998051379073,NN,53,2.2999855420066853,121.89923372635432,0.0002110628983928,0.0550874164805315,0.0,0.0043684435745616,0,0,0,0,0,0,1,0,0,1,1
steadfast,4,9,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,6.49258208399178e-05,0.0169456392392185,0.0,0.0111627888825368,0,0,0,0,0,0,1,0,0,1,1
steady,29,6,3.301727828328369e-05,14.886419275113749,JJ,25,3.38404980679516,84.601245169879,0.0001084715926844,0.0283110856906332,0.0,0.0024486612205464,0,0,0,0,0,0,0,0,1,1,0
steal,11,5,1.252379521090071e-05,16.28496865160402,VB,11,4.568474377932588,50.25321815725847,6.980177352552772e-05,0.0182182628901627,0.0,0.0027323411351271,1,0,0,1,0,1,0,1,0,0,-1
stealing,5,8,5.692634186773051e-06,17.422472175353956,VB,4,6.027905996569885,24.11162398627954,4.127523238769901e-05,0.0107728356531894,0.0,0.0046279508610901,0,0,1,1,0,1,0,0,0,0,-1
stealthy,11,8,1.252379521090071e-05,16.28496865160402,JJ,9,4.857980995127572,43.721828956148144,6.585289110806569e-05,0.0171876045792051,0.0,0.0034911828926536,0,1,0,1,0,1,0,0,1,0,-1
sterile,1,7,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.1349911632197883e-05,0.0029623269360036,0.0,0.0029623269360036,0,0,0,0,0,1,0,1,0,0,-1
sterling,4,8,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,3.732348627512795e-05,0.0097414299178083,0.0,0.0056546960568197,1,1,0,0,1,1,1,0,0,1,0
steward,31,7,3.529433195799291e-05,14.790203959854445,NN,11,4.568474377932588,50.25321815725847,0.0001890370375738,0.0493386668067747,0.0,0.0167343383807054,0,0,0,0,0,0,1,0,0,1,1
stifled,3,7,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,2.5621291981923493e-05,0.006687157207282,0.0,0.0030391242904946,1,0,0,1,0,1,0,1,0,0,-1
stigma,1,6,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.0084675581395495e-05,0.0026321003267442,0.0,0.0026321003267442,1,0,1,1,0,1,0,1,0,0,-1
stillness,6,9,6.8311610241276606e-06,17.159437769520164,NN,5,5.705977901682522,28.52988950841261,3.100117718304326e-05,0.0080913072447742,0.0,0.0026914990102276,0,0,0,1,0,0,1,1,0,0,1
sting,2,5,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.8624694453148557e-05,0.0074710452522717,0.0,0.0049457466548697,1,0,0,1,0,1,0,0,0,0,-1
stinking,1,8,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.893450699146363e-06,0.0010161906324772,0.0,0.0010161906324772,0,0,1,0,0,1,0,0,0,0,-1
stolen,32,6,3.6432858795347525e-05,14.74440027024132,VB,27,3.273018494406416,88.37149934897323,0.0001284547207117,0.0335266821057573,0.0,0.0024498641425197,1,0,0,0,0,1,0,0,0,0,-1
stone,103,5,0.0001172682642475,13.0578997430581,NN,51,2.355480654598389,120.12951338451784,0.0002179222543849,0.0568777083944822,0.0,0.0062876692190881,1,0,0,0,0,1,0,0,0,0,-1
stools,1,6,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.3338361024829256e-05,0.0034813122274804,0.0,0.0034813122274804,0,0,1,0,0,1,0,0,0,0,-1
store,14,5,1.5939375722964542e-05,15.937045348183716,NN,11,4.568474377932588,50.25321815725847,7.50560810639127e-05,0.0195896371576812,0.0,0.0049428989753125,0,1,0,0,0,0,1,0,0,0,1
storm,8,5,9.10821469883688e-06,16.744400270241318,NN,6,5.442943495848728,32.65766097509237,3.848220309658306e-05,0.0100438550082081,0.0,0.0032553489807707,1,0,0,0,0,1,0,0,0,0,-1
stormy,8,6,9.10821469883688e-06,16.744400270241318,NN,7,5.22055107451228,36.54385752158596,4.772310566471191e-05,0.0124557305784898,0.0,0.0047095634411477,0,0,0,1,0,1,0,0,0,0,-1
straightforward,5,15,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,4.167103080096565e-05,0.010876139039052,0.0,0.0030876503796983,0,0,0,0,0,0,1,0,0,1,1
strained,13,8,1.4800848885609931e-05,16.043960552100227,VB,12,4.442943495848728,53.31532195018474,7.208276625300398e-05,0.018813601992034,0.0,0.0021268279061027,1,0,0,0,0,1,0,0,0,0,-1
stranger,99,8,0.0001127141568981,13.11504365016171,NN,49,2.413196152454677,118.24661147027916,0.0002688069137533,0.0701586044896236,0.0,0.0050248748619566,0,0,0,1,0,1,0,0,0,0,-1
strangle,3,8,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,2.5929121325653407e-05,0.0067675006659955,0.0,0.0038534351051726,1,0,1,1,0,1,0,1,1,0,-1
strength,55,8,6.261897605450355e-05,13.96304055671666,NN,41,2.6703539919518007,109.48451367002384,0.0001433456925529,0.037413225756322,0.0,0.002779688402448,0,0,0,0,0,0,1,0,0,1,1
stretcher,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,7.978796504087228e-06,0.0020824658875667,0.0,0.0020824658875667,0,0,0,1,0,0,0,1,0,0,0
strike,63,6,7.172719075334044e-05,13.767120346741404,VB,51,2.355480654598389,120.12951338451784,0.0001712412896628,0.0446939766019999,0.0,0.0043620012122192,1,0,0,0,0,1,0,0,0,0,-1
strip,3,5,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.1969362173269866e-05,0.0057340035272234,0.0,0.0028358025950038,0,0,0,0,0,1,0,1,0,0,-1
stripped,4,8,4.554107349418441e-06,17.744400270241318,VB,4,6.027905996569885,24.11162398627954,2.15655268808034e-05,0.0056286025158896,0.0,0.0025650663815191,1,1,1,1,0,1,0,1,0,0,-1
stroke,14,6,1.5939375722964542e-05,15.937045348183716,NN,13,4.327466278428792,56.2570616195743,6.35595978673619e-05,0.0165890550433814,0.0,0.0045648378464438,0,0,0,1,0,1,0,1,0,0,-1
structure,3,9,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.2452768127695196e-05,0.0058601724813284,0.0,0.0026756409866481,0,0,0,0,0,0,1,0,0,1,1
struggle,39,8,4.4402546656829794e-05,14.458998051379073,NN,29,3.169925001442312,91.92782504182703,0.0001437157677732,0.0375098153888294,0.0,0.0049724313748114,1,0,0,1,0,1,0,1,0,0,-1
stunned,10,7,1.1385268373546102e-05,16.422472175353956,VB,10,4.705977901682522,47.059779016825225,4.664950534015901e-05,0.0121755208937815,0.0,0.0018637536244287,0,0,0,1,0,1,0,0,1,0,-1
subjected,5,9,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,3.811553983322314e-05,0.0099481558964712,0.0,0.0034126662091402,0,0,0,0,0,1,0,1,0,0,-1
subordinate,4,11,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,3.624189349482417e-05,0.0094591342021491,0.0,0.0041715612433009,0,0,0,1,0,1,0,0,0,0,-1
succeed,28,7,3.1878751445929084e-05,14.937045348183716,VB,23,3.5043440405128714,80.59991293179604,0.0001131599330092,0.0295347425154122,0.0,0.0034188722346467,0,1,0,0,1,0,1,0,1,1,1
succeeding,5,10,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,4.333554470135944e-05,0.0113105771670548,0.0,0.003218261647875,0,1,0,0,1,0,1,0,0,1,1
success,85,7,9.677478117514186e-05,13.335009334103615,NN,62,2.073709686183009,128.5700005433466,0.0002038516856984,0.0532052899672878,0.0,0.0037207709680317,0,1,0,0,1,0,1,0,0,0,1
successful,32,10,3.6432858795347525e-05,14.74440027024132,JJ,28,3.2205510745122803,90.17543008634384,0.0001160130889295,0.0302794162106032,0.0,0.0027931926058215,0,1,0,0,1,0,1,0,0,1,1
sucker,2,6,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.6727994035323747e-05,0.0043660064432194,0.0,0.0023194409229603,1,0,0,0,0,1,0,0,0,0,-1
sufferer,3,8,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.0783389311053243e-05,0.0028144646101848,0.0,0.0016695888820546,0,0,0,1,0,1,0,1,0,0,-1
suffering,23,9,2.6186117259156032e-05,15.220838314184308,VB,22,3.568474377932587,78.50643631451692,0.0001052441210441,0.0274687155925167,0.0,0.0024850100124878,0,0,1,1,0,1,0,1,0,0,-1
suffocating,2,11,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.878694819783791e-05,0.0049033934796356,0.0,0.0026947492318136,0,0,1,1,0,1,0,1,0,0,-1
suffocation,1,11,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,8.306308539901771e-06,0.0021679465289143,0.0,0.0021679465289143,1,0,0,1,0,1,0,0,0,0,-1
suicide,34,7,3.8709912470056746e-05,14.65693742899098,NN,24,3.4429434958487284,82.63064390036948,0.0001505825682579,0.039302050315331,0.0,0.0058256235124343,1,0,0,1,0,1,0,1,0,0,-1
sullen,5,6,5.692634186773051e-06,17.422472175353956,JJ,5,5.705977901682522,28.52988950841261,2.499502785230467e-05,0.0065237022694515,0.0,0.0017583907247095,1,0,0,0,0,1,0,1,0,0,-1
sun,55,3,6.261897605450355e-05,13.96304055671666,NN,39,2.742503777707636,106.9576473305978,0.0001487976853867,0.0388361958859437,0.0,0.0027720725515912,0,1,0,0,1,0,1,0,1,1,1
sundial,8,7,9.10821469883688e-06,16.744400270241318,NN,4,6.027905996569885,24.11162398627954,4.626167253339246e-05,0.0120742965312154,0.0,0.004383931633869,0,1,0,0,0,0,0,0,0,1,0
sunk,39,4,4.4402546656829794e-05,14.458998051379073,NN,28,3.2205510745122803,90.17543008634384,9.521132411714188e-05,0.024850155594574,0.0,0.0029972555370053,0,0,1,1,0,1,0,1,0,0,-1
sunny,3,5,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,2.347181250206892e-05,0.0061261430630399,0.0,0.0025516607904351,0,1,0,0,1,0,1,0,1,0,1
sunset,4,6,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,1.700937773118138e-05,0.0044394475878383,0.0,0.0017908217458615,0,1,0,0,0,0,1,0,0,0,1
sunshine,7,8,7.969687861482271e-06,16.937045348183716,NN,6,5.442943495848728,32.65766097509237,4.748318527876199e-05,0.0123931113577568,0.0,0.0046600543628841,0,0,0,0,1,0,1,0,0,0,1
superstition,6,12,6.8311610241276606e-06,17.159437769520164,NN,5,5.705977901682522,28.52988950841261,3.224945848171404e-05,0.0084171086637273,0.0,0.0029488257889832,0,0,0,1,0,1,1,0,0,0,0
superstitious,7,13,7.969687861482271e-06,16.937045348183716,JJ,6,5.442943495848728,32.65766097509237,5.204431015136692e-05,0.0135835649495067,0.0,0.0033229203271359,0,1,0,1,0,1,0,0,0,0,-1
supporting,5,10,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,3.400317014773098e-05,0.0088748274085577,0.0,0.0026294829040011,0,0,0,0,0,0,1,0,0,1,1
suppress,5,8,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,3.94448998023009e-05,0.0102951188484005,0.0,0.0031489944269771,1,0,0,1,0,1,0,1,0,0,-1
suppression,5,11,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,2.299576343947763e-05,0.0060018942577036,0.0,0.0022167746315782,1,0,1,1,0,1,0,0,0,0,-1
supremacy,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.902535607310062e-06,0.0023235617935079,0.0,0.0023235617935079,1,1,0,1,1,1,1,0,1,1,0
surgery,17,7,1.9354956235028373e-05,15.65693742899098,NN,9,4.857980995127572,43.721828956148144,0.0001056082741877,0.0275637595630021,0.0,0.0082394521626994,0,0,0,1,0,0,0,1,0,0,0
surly,4,5,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,1.891065038907553e-05,0.0049356797515487,0.0,0.00198940791966,1,0,1,0,0,1,0,0,0,0,-1
surprise,194,8,0.0002208742064467,12.144487428054193,NN,120,1.1210154009613658,134.5218481153639,0.0002428755283116,0.0633905128893439,0.0,0.002080449243974,0,0,0,1,1,0,1,0,1,0,1
surprisingly,1,12,1.1385268373546102e-06,19.74440027024132,RB,1,8.027905996569885,8.027905996569885,4.736412153257817e-06,0.0012362035720002,0.0,0.0012362035720002,0,1,0,0,0,0,0,0,1,0,0
surround,2,8,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.73251448313143e-05,0.004521862800973,0.0,0.002525298597402,0,1,0,0,0,1,1,0,0,0,0
suspect,75,7,8.538951280159576e-05,13.515581579745438,VB,50,2.38404980679516,119.202490339758,0.0002139162362831,0.0558321376699076,0.0,0.0030525605720808,0,0,0,1,0,1,0,0,0,0,-1
suspense,4,8,4.554107349418441e-06,17.744400270241318,NN,2,7.027905996569885,14.05581199313977,1.855649032285175e-05,0.0048432439742643,0.0,0.0041364955836197,0,1,0,1,0,0,0,0,1,0,0
suspicion,113,9,0.000128653532621,12.924221307826132,NN,78,1.7425037777076362,135.91529466119562,0.0002454578512546,0.064064499177474,0.0,0.0037725605002089,0,0,0,1,0,1,0,0,0,0,-1
suspicious,57,10,6.489602972921278e-05,13.911510256076578,JJ,41,2.6703539919518007,109.48451367002384,0.0002075189333314,0.0541624415995015,0.0,0.0050702923897819,1,1,0,0,0,1,0,0,0,0,-1
swamp,3,5,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,1.0729470517416568e-05,0.0028003918050457,0.0,0.0015264021549037,0,0,1,1,0,1,0,0,0,0,-1
swear,84,5,9.563625433778724e-05,13.35208284746256,VB,58,2.169925001442312,125.8556500836541,0.0001855978207926,0.0484410312268831,0.0,0.0031531969020716,0,0,0,0,0,0,1,0,0,1,1
sweet,36,5,4.098696614476597e-05,14.574475268799008,JJ,30,3.1210154009613658,93.63046202884097,0.0001278686395863,0.0333737149320409,0.0,0.0033832145267873,0,1,0,0,1,0,1,0,1,1,1
sweetheart,6,10,6.8311610241276606e-06,17.159437769520164,NN,4,6.027905996569885,24.11162398627954,4.258473603811951e-05,0.0111146161059491,0.0,0.0055301889876787,0,1,0,0,1,0,1,1,0,1,1
swelling,3,8,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.6150029088751267e-05,0.006825157592164,0.0,0.0034845557035417,0,0,0,1,0,1,0,0,0,0,-1
swim,7,4,7.969687861482271e-06,16.937045348183716,VB,5,5.705977901682522,28.52988950841261,5.079664948024365e-05,0.0132579255143435,0.0,0.0072045175526294,0,1,0,1,1,0,1,0,0,0,1
swine,2,5,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.586917273412794e-05,0.0041418540836073,0.0,0.0026957828908975,0,0,1,0,0,1,0,0,0,0,-1
symmetry,3,8,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.2817471684115133e-05,0.003345360109554,0.0,0.0019643120414172,0,0,0,0,1,0,1,0,0,1,1
sympathetic,11,11,1.252379521090071e-05,16.28496865160402,JJ,10,4.705977901682522,47.059779016825225,6.330318290127628e-05,0.0165221307372331,0.0,0.002996483859715,0,0,0,1,1,0,1,1,0,1,1
sympathy,34,8,3.8709912470056746e-05,14.65693742899098,NN,31,3.073709686183009,95.2850002716733,0.0001010717117195,0.0263797167588034,0.0,0.0026974196456191,0,0,0,0,0,0,1,1,0,0,1
tackle,10,6,1.1385268373546102e-05,16.422472175353956,VB,7,5.22055107451228,36.54385752158596,7.544549249910415e-05,0.0196912735422661,0.0,0.0060845583619024,1,0,0,0,0,0,0,0,1,0,0
tactics,8,7,9.10821469883688e-06,16.744400270241318,NN,8,5.027905996569885,40.22324797255908,5.7907344115988125e-05,0.0151138168142729,0.0,0.0034795197208096,0,0,0,1,0,0,0,0,0,1,0
tariff,2,6,2.2770536747092203e-06,18.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.5051754599097757e-05,0.0039285079503645,0.0,0.0039285079503645,1,0,1,0,0,1,0,0,0,0,-1
tasteless,2,9,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,9.573190351906934e-06,0.0024986026818477,0.0,0.0017706994196447,0,0,1,0,0,1,0,0,0,0,-1
tax,5,3,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,2.4412098123439196e-05,0.0063715576102176,0.0,0.0021426879090058,0,0,0,0,0,1,0,1,0,0,-1
teach,12,5,1.366232204825532e-05,16.159437769520164,VB,10,4.705977901682522,47.059779016825225,5.977748248983832e-05,0.0156019229298478,0.0,0.0035343431480905,0,0,0,0,1,0,1,0,1,1,1
